treated,minutes_2023,minutes_2022,minutes_2021,age,tenure,is_lang2,is_lang1,is_connected,new_user,favorite_sports
False,367.95,285.08,0.0,19.0,11.0,0.0,0.0,0.0,True,1
False,6905.42,4679.74,2793.91,28.0,8.0,0.0,0.0,1.0,True,5
False,15330.53,14410.31,6210.88,20.0,13.0,0.0,0.0,1.0,False,1
False,18.41,129.91,43.3,32.0,12.0,0.0,0.0,1.0,False,4
False,852.92,916.65,93.79,18.0,11.0,0.0,0.0,0.0,True,0
False,13333.21,1527.37,3199.48,25.0,8.0,1.0,0.0,0.0,True,0
False,2719.34,6860.52,9684.66,31.0,10.0,0.0,0.0,1.0,True,1
False,8883.95,4443.58,4325.96,33.0,13.0,1.0,0.0,0.0,True,3
False,257.12,1431.74,10824.5,19.0,16.0,0.0,0.0,1.0,False,2
False,0.0,57.54,11009.12,29.0,16.0,0.0,0.0,1.0,False,4
False,18009.39,18988.16,18816.43,31.0,9.0,0.0,0.0,1.0,True,1
False,5618.73,11465.99,8088.18,24.0,8.0,0.0,0.0,1.0,True,3
False,177.27,12.7,640.68,19.0,13.0,0.0,0.0,0.0,False,3
False,25664.15,25243.55,25862.32,37.0,9.0,0.0,0.0,1.0,True,4
False,25573.62,24176.8,20877.95,33.0,12.0,0.0,0.0,1.0,True,5
False,3288.6,21736.31,1996.49,33.0,12.0,0.0,0.0,1.0,True,1
False,14843.76,1922.81,2494.15,20.0,13.0,0.0,0.0,0.0,True,3
False,13902.45,14197.79,13056.55,27.0,7.0,0.0,0.0,1.0,True,0
False,24826.41,25243.55,20724.62,32.0,6.0,0.0,0.0,1.0,True,4
False,18142.97,15779.9,8178.42,22.0,17.0,0.0,0.0,0.0,False,2
False,14209.28,6099.0,12548.75,23.0,14.0,1.0,0.0,1.0,False,3
False,3404.74,1108.21,1087.07,19.0,11.0,0.0,0.0,0.0,True,1
False,25581.61,17753.89,16163.95,27.0,6.0,0.0,1.0,1.0,True,3
False,1810.22,2867.29,42.19,25.0,17.0,0.0,0.0,1.0,False,1
False,0.0,12605.66,13624.74,32.0,14.0,0.0,1.0,1.0,False,4
False,25564.67,23321.59,25439.12,30.0,19.0,0.0,0.0,1.0,False,1
False,80.88,21808.43,19023.95,29.0,13.0,0.0,0.0,1.0,True,5
False,867.63,2479.6,5826.86,32.0,9.0,0.0,0.0,1.0,True,4
False,16642.16,2723.08,5434.4,20.0,12.0,0.0,0.0,0.0,False,3
False,0.0,15466.6,25047.27,31.0,12.0,0.0,0.0,0.0,False,1
False,523.12,0.0,1879.63,29.0,22.0,0.0,0.0,1.0,False,4
False,25703.16,21890.27,25962.5,29.0,12.0,0.0,0.0,1.0,True,1
False,20535.97,25243.55,25862.32,27.0,12.0,0.0,0.0,1.0,False,3
False,0.0,136.05,0.0,28.0,12.0,0.0,0.0,1.0,False,1
False,12317.26,11681.85,12403.3,35.0,8.0,0.0,0.0,1.0,True,2
False,139.25,22858.84,21406.16,28.0,15.0,0.0,0.0,1.0,False,0
False,12007.58,5828.58,3391.49,18.0,18.0,0.0,0.0,0.0,False,2
False,3394.19,3739.95,2323.69,25.0,12.0,0.0,0.0,0.0,False,2
False,202.83,2347.11,4006.7,22.0,12.0,0.0,0.0,1.0,True,5
False,25753.8,19737.98,12923.32,36.0,17.0,0.0,0.0,1.0,False,3
False,25635.58,23735.05,25551.41,33.0,17.0,0.0,0.0,0.0,False,1
False,23530.03,17749.6,24424.16,24.0,13.0,0.0,0.0,1.0,False,2
False,25631.4,25243.55,25862.32,29.0,13.0,0.0,0.0,1.0,False,2
False,25695.28,15549.52,25991.81,33.0,13.0,0.0,0.0,1.0,False,1
False,10814.0,17608.94,19279.19,28.0,14.0,0.0,0.0,1.0,False,4
False,15847.14,18762.58,17172.64,21.0,20.0,0.0,0.0,0.0,False,0
False,25753.89,25323.94,25951.84,33.0,16.0,0.0,0.0,1.0,False,0
False,2344.36,694.65,1721.03,18.0,12.0,0.0,0.0,1.0,True,2
False,13763.55,9061.7,8548.28,21.0,9.0,0.0,0.0,1.0,True,2
False,7662.96,8880.0,3344.93,21.0,13.0,0.0,0.0,1.0,False,3
False,0.0,0.0,0.0,30.0,16.0,0.0,0.0,1.0,False,2
False,25563.77,25393.43,25862.32,21.0,17.0,0.0,0.0,1.0,False,4
False,5081.9,6938.8,6201.08,31.0,9.0,0.0,0.0,1.0,True,3
False,340.53,6371.76,5623.18,19.0,14.0,0.0,0.0,0.0,True,3
False,0.0,13617.54,9071.41,19.0,15.0,0.0,0.0,0.0,True,5
False,4.78,0.0,75.36,18.0,11.0,0.0,0.0,0.0,True,3
False,23777.08,24052.98,25673.24,24.0,15.0,0.0,0.0,1.0,False,5
False,0.0,178.82,0.0,29.0,16.0,0.0,0.0,1.0,False,3
False,25581.3,25336.18,25862.32,34.0,9.0,0.0,0.0,1.0,True,3
False,21154.69,5494.5,9392.72,19.0,16.0,0.0,0.0,1.0,False,0
False,25663.05,25243.55,25965.55,23.0,15.0,0.0,0.0,1.0,False,1
False,12523.88,1532.52,1273.52,18.0,15.0,0.0,0.0,0.0,True,5
False,16504.61,10752.68,1524.31,20.0,12.0,0.0,0.0,1.0,False,5
False,4634.15,510.37,228.09,18.0,13.0,0.0,0.0,0.0,True,2
False,2639.22,14098.79,24389.59,33.0,15.0,0.0,0.0,1.0,False,5
False,22290.03,24894.44,24437.93,30.0,11.0,0.0,0.0,1.0,True,0
False,14633.93,7800.91,11622.37,25.0,8.0,0.0,1.0,1.0,True,3
False,17023.41,9098.42,15711.36,24.0,11.0,0.0,1.0,1.0,True,4
False,19238.52,14182.94,12090.82,27.0,12.0,0.0,1.0,1.0,True,1
False,13336.62,15389.61,13722.24,21.0,14.0,0.0,1.0,1.0,False,3
False,12482.67,18563.85,16969.21,29.0,2.0,0.0,1.0,1.0,True,3
False,18998.12,16758.9,17420.55,22.0,13.0,0.0,0.0,1.0,False,3
False,119.5,8949.82,12649.03,25.0,20.0,0.0,0.0,1.0,False,4
False,11883.22,7755.68,9594.57,23.0,12.0,0.0,0.0,1.0,True,4
False,11155.36,7899.74,11052.22,22.0,16.0,0.0,0.0,0.0,False,0
False,259.77,623.53,4598.4,23.0,15.0,0.0,0.0,0.0,False,1
False,19167.59,15644.66,25940.8,33.0,15.0,0.0,0.0,1.0,True,1
False,412.77,22.56,444.76,20.0,12.0,0.0,0.0,0.0,False,1
False,7831.95,7844.12,10744.13,32.0,11.0,0.0,0.0,1.0,True,5
False,11546.96,13089.05,9296.72,21.0,13.0,0.0,0.0,1.0,True,1
False,14946.26,7484.46,18670.55,23.0,14.0,0.0,0.0,1.0,True,5
False,11.56,1210.62,0.0,18.0,8.0,0.0,0.0,0.0,True,4
False,6462.22,977.83,0.0,18.0,11.0,0.0,0.0,0.0,True,1
False,0.0,232.58,0.0,23.0,12.0,0.0,0.0,1.0,False,4
False,25590.53,10824.29,19974.8,26.0,12.0,0.0,0.0,1.0,False,4
False,17184.48,2148.39,2057.23,23.0,19.0,0.0,0.0,1.0,False,1
False,16970.21,13704.42,13538.53,24.0,18.0,0.0,0.0,1.0,False,3
False,6170.99,2599.55,0.0,20.0,11.0,1.0,0.0,0.0,True,4
False,8429.26,4670.95,3674.28,20.0,12.0,1.0,0.0,0.0,True,0
False,14393.06,12790.25,11708.58,31.0,15.0,1.0,0.0,0.0,False,4
False,18950.23,17487.87,17709.26,37.0,13.0,0.0,0.0,1.0,False,0
False,20991.21,8169.24,25862.32,27.0,19.0,0.0,0.0,1.0,False,2
False,0.0,7401.19,3435.16,19.0,15.0,0.0,0.0,0.0,False,5
False,28.32,0.0,527.98,30.0,14.0,0.0,0.0,1.0,False,5
False,25564.67,24667.48,22755.52,24.0,14.0,0.0,0.0,1.0,False,2
False,17330.98,22674.96,22855.4,35.0,14.0,0.0,0.0,1.0,False,2
False,25591.5,22854.87,25862.32,36.0,14.0,0.0,0.0,1.0,False,2
False,9771.31,11986.21,11551.84,35.0,9.0,0.0,0.0,1.0,True,5
False,21227.54,18121.27,19774.6,32.0,12.0,0.0,0.0,1.0,True,3
False,9624.43,551.65,610.91,18.0,14.0,0.0,0.0,0.0,True,5
False,1946.98,0.0,0.0,19.0,12.0,0.0,0.0,0.0,True,3
False,23925.69,17476.78,8277.9,24.0,16.0,0.0,0.0,1.0,False,1
False,6516.77,9780.53,6808.45,20.0,9.0,0.0,0.0,1.0,True,1
False,44.69,118.76,149.54,33.0,14.0,0.0,0.0,0.0,False,4
False,25564.67,25364.33,25980.48,27.0,14.0,0.0,0.0,1.0,True,2
False,25681.49,25298.3,25862.32,35.0,16.0,0.0,0.0,1.0,False,0
False,17262.8,20449.06,17376.31,28.0,17.0,0.0,0.0,1.0,False,5
False,7667.52,101.16,0.0,18.0,11.0,0.0,0.0,0.0,True,2
False,20930.26,18819.87,19812.6,30.0,13.0,0.0,0.0,1.0,False,4
False,19918.28,19736.54,19725.65,33.0,16.0,0.0,0.0,1.0,False,3
False,7.76,82.52,13.66,30.0,19.0,0.0,0.0,1.0,False,5
False,20973.61,18225.48,17194.35,20.0,16.0,0.0,0.0,1.0,False,0
False,17010.57,13719.24,13782.9,32.0,19.0,0.0,0.0,0.0,False,0
False,20345.34,22763.95,23738.48,26.0,20.0,0.0,0.0,1.0,False,0
False,25604.24,25297.78,25911.73,23.0,10.0,0.0,0.0,1.0,True,0
False,21787.6,20541.91,10055.59,31.0,17.0,0.0,0.0,1.0,False,3
False,7992.67,5743.36,42.46,20.0,13.0,0.0,0.0,0.0,False,3
False,1927.26,2780.37,10522.6,29.0,14.0,0.0,0.0,1.0,True,0
False,1501.37,14308.94,14471.14,27.0,11.0,0.0,0.0,1.0,True,1
False,25628.49,10935.29,2846.82,23.0,16.0,0.0,0.0,1.0,False,3
False,25056.77,25243.55,25862.32,31.0,15.0,0.0,0.0,1.0,False,2
False,25564.67,25251.72,25870.33,32.0,15.0,0.0,0.0,1.0,False,3
False,24982.76,23139.92,23436.79,27.0,15.0,0.0,0.0,1.0,False,4
False,25657.34,20681.48,19876.06,25.0,19.0,0.0,0.0,1.0,False,0
False,25564.67,21902.26,21935.95,29.0,14.0,0.0,0.0,1.0,False,4
False,16535.98,13482.92,14997.67,36.0,15.0,0.0,0.0,1.0,False,4
False,2243.19,171.41,1191.23,37.0,11.0,0.0,0.0,1.0,True,1
False,25176.03,23457.1,24239.86,31.0,15.0,0.0,0.0,1.0,False,5
False,13209.4,14748.53,16561.85,23.0,13.0,0.0,0.0,1.0,False,1
False,21639.83,2148.39,11685.07,25.0,19.0,0.0,0.0,1.0,False,3
False,3838.27,20670.95,20934.68,28.0,14.0,0.0,0.0,1.0,False,4
False,15450.93,10357.02,11091.41,22.0,10.0,0.0,0.0,1.0,True,2
False,0.0,639.15,10175.61,24.0,15.0,0.0,0.0,1.0,False,3
False,10342.61,8190.73,4553.2,20.0,13.0,0.0,0.0,1.0,True,2
False,0.0,51.25,0.0,31.0,19.0,0.0,0.0,1.0,False,4
False,14127.6,16091.42,16620.91,32.0,11.0,0.0,0.0,1.0,True,1
False,11027.44,6318.03,10742.57,21.0,14.0,0.0,0.0,1.0,True,2
False,15050.07,17348.23,16882.78,22.0,17.0,0.0,0.0,1.0,False,4
False,14888.1,9292.9,25992.13,34.0,18.0,0.0,0.0,1.0,False,3
False,12614.77,12485.71,12505.51,19.0,12.0,1.0,0.0,1.0,False,4
False,1611.56,9195.1,7787.57,21.0,12.0,1.0,0.0,1.0,True,3
False,0.0,0.0,348.75,26.0,5.0,1.0,0.0,0.0,True,1
False,10404.67,6115.74,7552.97,23.0,12.0,0.0,0.0,1.0,True,0
False,25643.66,17235.44,23389.73,28.0,15.0,0.0,0.0,1.0,False,1
False,5167.31,351.29,356.59,20.0,11.0,0.0,0.0,0.0,True,3
False,14039.35,4633.59,2470.64,19.0,13.0,0.0,0.0,0.0,False,2
False,13077.88,11239.61,235.11,23.0,14.0,0.0,0.0,0.0,False,5
False,22267.86,18856.43,16923.78,22.0,14.0,0.0,0.0,1.0,False,4
False,7959.58,7888.16,7451.09,23.0,13.0,1.0,0.0,1.0,True,3
False,0.0,1365.19,5434.27,20.0,17.0,0.0,0.0,1.0,False,2
False,21087.16,18499.4,18876.5,23.0,15.0,0.0,0.0,1.0,False,2
False,20752.27,25243.55,25862.32,28.0,13.0,0.0,0.0,1.0,False,3
False,14635.4,236.32,684.05,20.0,18.0,0.0,0.0,0.0,False,5
False,15515.62,12917.18,17019.15,28.0,16.0,0.0,0.0,1.0,False,3
False,14728.56,7811.27,5111.73,35.0,11.0,0.0,0.0,0.0,True,5
False,11495.24,363.48,0.0,21.0,15.0,0.0,0.0,0.0,False,5
False,18036.85,11545.7,11346.85,33.0,8.0,0.0,0.0,1.0,True,3
False,23368.77,10530.9,9055.73,23.0,15.0,0.0,0.0,1.0,False,3
False,1408.27,5.89,5033.07,28.0,9.0,0.0,0.0,1.0,True,1
False,5210.83,152.18,6332.35,20.0,10.0,0.0,0.0,0.0,True,4
False,18366.66,0.0,6920.13,19.0,14.0,0.0,0.0,1.0,False,0
False,25639.72,21583.1,20159.71,21.0,12.0,0.0,0.0,1.0,False,3
False,0.0,82.91,0.0,38.0,14.0,0.0,0.0,1.0,False,1
False,512.75,7305.73,17654.95,21.0,16.0,0.0,1.0,1.0,False,3
False,22068.37,9830.37,2905.8,18.0,12.0,0.0,0.0,0.0,False,0
False,25564.67,25243.55,25940.57,25.0,17.0,0.0,0.0,1.0,False,4
False,25564.67,22014.05,8882.99,22.0,17.0,0.0,0.0,1.0,False,3
False,20012.98,16913.18,15245.05,24.0,16.0,0.0,0.0,1.0,False,4
False,56.59,0.0,128.16,21.0,12.0,0.0,0.0,1.0,False,5
False,4401.22,440.42,106.79,18.0,14.0,0.0,0.0,0.0,True,1
False,25594.64,25253.84,25937.57,24.0,14.0,0.0,1.0,0.0,False,4
False,0.0,77.95,391.85,32.0,16.0,0.0,0.0,1.0,False,0
False,7067.97,264.64,12468.77,22.0,13.0,0.0,0.0,0.0,True,3
False,25564.67,25243.55,25862.32,35.0,18.0,0.0,1.0,0.0,False,1
False,12217.84,15948.19,18933.7,32.0,14.0,0.0,0.0,0.0,False,2
False,66.52,15674.27,3155.16,24.0,18.0,0.0,0.0,1.0,False,1
False,151.6,8.14,9493.67,19.0,13.0,0.0,0.0,1.0,True,1
False,14903.73,22058.56,25574.31,26.0,14.0,0.0,0.0,0.0,False,3
False,3682.5,674.83,0.0,20.0,12.0,0.0,0.0,0.0,True,0
False,25564.67,24892.65,25864.81,26.0,15.0,0.0,0.0,1.0,False,3
False,25311.98,25243.55,22403.52,25.0,16.0,0.0,0.0,1.0,False,1
False,17321.91,21206.37,23213.39,26.0,10.0,0.0,1.0,1.0,True,2
False,14434.43,7392.24,7768.49,34.0,12.0,0.0,0.0,1.0,False,0
False,16399.98,19978.98,19967.64,33.0,7.0,1.0,0.0,1.0,True,5
False,19007.51,25318.35,25998.55,31.0,14.0,0.0,0.0,1.0,False,2
False,14645.32,3682.69,4020.42,21.0,16.0,0.0,0.0,0.0,False,0
False,25564.67,25539.51,25913.03,29.0,13.0,0.0,0.0,1.0,False,3
False,24744.53,23415.63,23795.3,31.0,18.0,0.0,0.0,1.0,False,0
False,25567.0,25243.55,25509.29,24.0,14.0,0.0,0.0,1.0,False,5
False,21322.41,20816.69,22968.51,25.0,17.0,0.0,0.0,0.0,False,1
False,34.41,15949.98,14958.61,32.0,11.0,0.0,0.0,1.0,True,2
False,5.56,1677.53,524.48,32.0,16.0,0.0,0.0,1.0,False,3
False,22675.62,25243.55,24247.89,29.0,18.0,0.0,0.0,1.0,False,4
False,76.8,90.56,27.33,35.0,18.0,0.0,0.0,1.0,False,0
False,10036.72,8625.77,8542.64,23.0,14.0,0.0,0.0,0.0,False,1
False,11270.3,13098.0,10825.7,22.0,10.0,0.0,0.0,1.0,True,3
False,11842.6,4287.69,6099.2,27.0,11.0,0.0,0.0,1.0,True,1
False,12031.6,19047.24,25355.98,27.0,13.0,0.0,0.0,0.0,False,3
False,25564.67,25515.87,25863.2,27.0,16.0,0.0,0.0,1.0,False,4
False,36.93,13613.02,15601.64,33.0,10.0,0.0,0.0,1.0,True,3
False,8689.66,2483.18,3726.52,21.0,13.0,0.0,0.0,0.0,False,3
False,25564.67,25305.03,25862.32,21.0,18.0,0.0,0.0,1.0,False,1
False,23659.88,24366.29,25979.15,36.0,18.0,0.0,0.0,0.0,False,4
False,18882.39,5637.3,5391.9,18.0,12.0,0.0,0.0,0.0,False,1
False,15300.02,4472.32,5023.56,20.0,14.0,0.0,0.0,0.0,False,4
False,99.32,534.96,30.47,18.0,11.0,0.0,0.0,0.0,True,4
False,13073.03,10156.5,10057.34,25.0,16.0,0.0,0.0,1.0,False,4
False,24729.75,12829.45,5356.28,25.0,17.0,0.0,0.0,1.0,False,2
False,25564.67,25285.28,24613.48,29.0,17.0,0.0,0.0,1.0,False,4
False,826.05,4566.59,2018.2,26.0,14.0,1.0,0.0,1.0,False,1
False,1140.73,3457.09,3352.83,20.0,14.0,0.0,0.0,1.0,True,3
False,0.0,16813.09,17135.75,33.0,14.0,0.0,0.0,1.0,False,1
False,25690.12,9747.86,6054.13,18.0,12.0,0.0,0.0,0.0,False,1
False,25564.67,23377.84,21026.85,28.0,12.0,0.0,0.0,1.0,False,0
False,23264.71,23048.36,21861.5,23.0,16.0,0.0,0.0,1.0,False,3
False,51.68,742.98,60.17,36.0,8.0,0.0,0.0,1.0,True,0
False,23243.78,16983.0,26000.77,28.0,20.0,0.0,0.0,1.0,False,3
False,13822.65,12057.82,11534.6,35.0,19.0,0.0,0.0,1.0,False,3
False,25652.22,25276.01,25862.32,24.0,19.0,0.0,0.0,1.0,False,2
False,25564.67,25243.55,25917.7,33.0,17.0,0.0,0.0,1.0,False,0
False,25564.67,25572.13,25862.32,24.0,16.0,0.0,0.0,1.0,False,0
False,13039.46,10546.79,10511.47,22.0,14.0,0.0,0.0,1.0,False,4
False,54.29,0.0,28.83,35.0,6.0,0.0,0.0,1.0,True,0
False,8781.29,102.05,2.66,19.0,11.0,0.0,0.0,0.0,True,1
False,16070.96,11837.18,10315.54,19.0,14.0,0.0,0.0,1.0,True,5
False,18078.51,19513.15,19612.26,25.0,16.0,0.0,0.0,1.0,False,3
False,22325.73,12311.92,25960.56,25.0,16.0,0.0,0.0,1.0,False,3
False,25637.33,22427.37,25862.75,34.0,12.0,0.0,0.0,1.0,False,2
False,25615.99,17955.59,23460.26,25.0,18.0,0.0,0.0,1.0,False,3
False,2604.67,11713.3,11212.88,23.0,17.0,0.0,0.0,1.0,False,2
False,16166.33,14981.33,7646.13,24.0,13.0,1.0,0.0,1.0,False,1
False,8275.27,11787.07,11362.94,19.0,14.0,1.0,0.0,0.0,False,0
False,14410.64,11936.08,14599.57,22.0,15.0,0.0,0.0,0.0,False,2
False,25658.97,12947.51,21300.38,35.0,15.0,0.0,0.0,1.0,False,0
False,6344.6,4214.64,16290.32,32.0,16.0,0.0,0.0,1.0,False,2
False,25564.67,13406.05,12950.75,35.0,11.0,0.0,0.0,1.0,True,3
False,25703.22,21073.61,22582.95,24.0,14.0,0.0,0.0,1.0,False,5
False,25564.67,25330.33,25862.32,31.0,20.0,0.0,0.0,1.0,False,5
False,6017.21,1114.0,0.0,20.0,17.0,0.0,0.0,0.0,False,1
False,18295.73,16417.32,22986.12,32.0,17.0,1.0,0.0,1.0,False,4
False,222.62,37.64,270.38,32.0,8.0,0.0,0.0,0.0,True,1
False,23160.41,18594.29,22553.12,25.0,11.0,0.0,0.0,1.0,True,2
False,17085.47,15093.29,17956.68,26.0,13.0,0.0,0.0,1.0,False,1
False,23402.45,25297.59,13744.26,21.0,14.0,0.0,0.0,1.0,False,1
False,23486.71,22914.72,24430.1,31.0,12.0,0.0,0.0,1.0,False,3
False,18328.56,2311.31,0.0,19.0,13.0,0.0,0.0,0.0,True,1
False,10115.04,17895.21,19273.31,27.0,20.0,0.0,0.0,1.0,False,1
False,13760.59,1656.05,0.0,20.0,13.0,0.0,0.0,1.0,False,5
False,14053.18,211.26,106.84,18.0,10.0,0.0,0.0,1.0,True,5
False,21748.35,9719.66,8616.32,21.0,12.0,0.0,0.0,1.0,True,5
False,21605.71,22964.47,24816.07,29.0,12.0,0.0,0.0,1.0,False,1
False,163.14,25288.52,25862.32,32.0,12.0,0.0,0.0,1.0,True,5
False,13343.21,5977.89,14780.71,27.0,16.0,0.0,0.0,1.0,False,2
False,25564.67,24636.63,23467.97,31.0,12.0,0.0,0.0,1.0,False,1
False,15189.61,22653.83,16812.47,34.0,12.0,0.0,0.0,1.0,False,5
False,8751.65,6356.06,11616.49,29.0,8.0,0.0,0.0,1.0,True,1
False,15015.18,9626.56,13787.36,25.0,6.0,0.0,0.0,1.0,True,2
False,7611.77,6062.13,6201.08,21.0,10.0,0.0,0.0,1.0,True,5
False,2365.84,39.67,0.0,24.0,11.0,0.0,0.0,1.0,True,2
False,25564.67,25243.55,25931.02,30.0,12.0,0.0,0.0,1.0,False,2
False,0.0,24.57,71.52,36.0,13.0,0.0,0.0,1.0,False,5
False,25564.67,21885.29,25881.02,33.0,15.0,0.0,0.0,1.0,True,2
False,22604.78,23340.8,22239.78,36.0,13.0,0.0,0.0,0.0,False,0
False,23309.66,18127.02,17474.7,18.0,12.0,0.0,0.0,1.0,False,0
False,11097.73,18437.51,16884.96,30.0,15.0,0.0,0.0,1.0,False,5
False,4920.83,5131.06,5610.18,26.0,8.0,0.0,0.0,1.0,True,3
False,13684.45,4122.2,12.24,20.0,15.0,0.0,0.0,0.0,False,3
False,14040.94,18952.35,22717.7,24.0,10.0,0.0,0.0,1.0,True,2
False,25666.32,25243.55,25874.52,31.0,18.0,0.0,0.0,1.0,False,4
False,21087.16,4281.52,3552.15,19.0,16.0,0.0,0.0,0.0,False,0
False,22736.29,2617.45,627.92,20.0,13.0,0.0,0.0,0.0,False,3
False,64.44,3206.47,5427.17,33.0,9.0,0.0,0.0,0.0,True,3
False,0.0,15061.23,17415.92,26.0,13.0,0.0,0.0,1.0,False,1
False,18808.5,23206.45,6993.52,24.0,15.0,0.0,0.0,1.0,False,3
False,25716.14,11517.15,25891.72,24.0,18.0,0.0,0.0,1.0,False,1
False,8588.55,8898.64,6136.42,22.0,14.0,0.0,0.0,0.0,False,4
False,16832.78,2226.37,1498.84,20.0,14.0,0.0,0.0,0.0,False,5
False,25609.38,25308.97,25862.32,27.0,12.0,0.0,0.0,1.0,False,5
False,25623.6,25243.55,25880.91,30.0,12.0,0.0,0.0,1.0,False,3
False,25320.23,11817.0,9307.92,20.0,15.0,0.0,0.0,0.0,False,4
False,12606.57,8450.68,8628.88,34.0,5.0,0.0,0.0,1.0,True,0
False,9561.4,4739.15,4924.32,21.0,13.0,0.0,0.0,1.0,False,3
False,10004.5,4501.26,7116.06,29.0,10.0,0.0,1.0,1.0,True,2
False,11594.24,13037.13,16944.05,23.0,15.0,0.0,1.0,1.0,False,4
False,6333.54,1318.92,0.0,24.0,16.0,0.0,1.0,0.0,False,1
False,0.0,2916.44,8828.46,21.0,17.0,0.0,0.0,0.0,False,4
False,0.0,84.06,141.96,37.0,9.0,0.0,0.0,1.0,True,4
False,9976.59,9235.0,7127.37,34.0,7.0,0.0,1.0,1.0,True,4
False,11215.31,7308.1,7615.67,29.0,12.0,0.0,1.0,1.0,True,0
False,155.05,7841.12,0.0,34.0,17.0,0.0,0.0,1.0,False,2
False,15849.09,8483.44,9072.44,22.0,12.0,0.0,1.0,0.0,False,3
False,25600.35,25263.42,25862.32,31.0,16.0,0.0,0.0,1.0,False,4
False,13236.42,25350.69,25862.32,22.0,18.0,0.0,0.0,1.0,False,5
False,4055.06,2101.23,3205.36,20.0,16.0,0.0,0.0,0.0,False,5
False,23777.89,20168.27,19584.83,27.0,14.0,0.0,0.0,1.0,False,2
False,25569.29,25331.97,25529.25,29.0,13.0,0.0,0.0,1.0,True,4
False,22991.95,24128.18,24719.94,23.0,21.0,0.0,0.0,1.0,False,1
False,25569.19,25243.55,25906.24,23.0,16.0,0.0,0.0,1.0,False,2
False,11379.24,10126.06,11119.86,37.0,9.0,0.0,0.0,1.0,True,4
False,8855.47,10509.36,19307.16,35.0,7.0,0.0,0.0,1.0,True,5
False,14938.79,12521.44,16497.5,20.0,15.0,0.0,0.0,0.0,False,2
False,11242.54,10731.92,11894.71,22.0,13.0,0.0,0.0,1.0,True,1
False,13271.46,20947.52,22174.47,26.0,12.0,0.0,0.0,1.0,True,5
False,20770.92,19505.87,20064.85,23.0,11.0,0.0,0.0,1.0,True,5
False,18582.41,20953.85,17533.92,37.0,16.0,0.0,0.0,1.0,False,1
False,4583.91,672.72,41.88,24.0,12.0,0.0,0.0,1.0,False,4
False,18249.92,8283.58,7981.15,32.0,14.0,0.0,0.0,1.0,True,0
False,7920.61,89.52,405.76,19.0,11.0,0.0,0.0,0.0,True,4
False,14101.94,10459.06,11423.06,33.0,4.0,0.0,1.0,1.0,True,4
False,24234.72,25041.73,25875.82,29.0,13.0,0.0,0.0,1.0,False,0
False,0.0,1785.69,139.81,18.0,12.0,0.0,0.0,0.0,True,4
False,9416.07,14048.75,12850.43,24.0,15.0,0.0,1.0,1.0,False,0
False,96.57,1378.55,39.96,25.0,6.0,0.0,0.0,1.0,True,5
False,15826.45,9612.63,9659.18,21.0,14.0,0.0,0.0,1.0,False,2
False,10107.65,8212.19,10098.06,21.0,16.0,0.0,1.0,1.0,False,2
False,4975.5,42.02,48.36,31.0,2.0,0.0,0.0,0.0,True,5
False,25744.87,24800.02,25978.58,28.0,14.0,0.0,0.0,1.0,False,4
False,23974.6,25243.55,25167.25,28.0,12.0,0.0,0.0,1.0,False,0
False,25564.67,25258.84,25906.94,29.0,17.0,0.0,0.0,1.0,False,3
False,106.86,12.87,0.0,36.0,15.0,0.0,0.0,1.0,False,1
False,3064.31,25243.55,25862.32,29.0,17.0,0.0,1.0,1.0,False,0
False,0.0,926.45,732.77,18.0,11.0,0.0,1.0,0.0,True,2
False,21339.85,25316.55,25862.32,31.0,14.0,0.0,1.0,1.0,False,5
False,25589.87,25357.91,25993.25,23.0,12.0,0.0,1.0,1.0,True,3
False,7397.71,18947.66,15440.98,22.0,16.0,0.0,0.0,1.0,False,2
False,0.0,0.0,69.82,33.0,13.0,0.0,0.0,0.0,False,5
False,11591.44,2890.42,299.13,21.0,19.0,0.0,0.0,0.0,False,0
False,6179.52,14168.61,14789.08,25.0,14.0,1.0,0.0,0.0,False,0
False,13382.21,10349.85,13012.95,25.0,14.0,0.0,0.0,1.0,False,1
False,18693.24,19004.27,22870.52,29.0,21.0,0.0,0.0,1.0,False,2
False,30.68,272.13,2392.26,21.0,18.0,0.0,0.0,1.0,False,4
False,17885.29,11896.69,2093.13,19.0,17.0,0.0,0.0,1.0,False,3
False,111.45,0.0,30.88,20.0,17.0,0.0,0.0,1.0,False,4
False,14406.36,20063.06,16602.83,27.0,8.0,0.0,0.0,1.0,True,4
False,113.14,59.86,0.0,24.0,17.0,0.0,0.0,1.0,False,3
False,23791.4,23007.44,25862.32,27.0,11.0,0.0,0.0,1.0,True,3
False,25564.67,18358.86,16213.96,19.0,14.0,0.0,0.0,1.0,False,2
False,0.0,4306.4,2815.47,27.0,13.0,0.0,0.0,1.0,False,2
False,12922.72,13824.87,14999.85,21.0,14.0,0.0,0.0,1.0,False,1
False,25564.67,13335.58,9777.57,18.0,14.0,0.0,0.0,1.0,False,0
False,25564.67,25243.55,25902.22,33.0,9.0,0.0,0.0,1.0,True,0
False,25564.67,401.54,100.58,19.0,16.0,0.0,0.0,0.0,False,1
False,13791.62,4268.36,305.65,21.0,14.0,0.0,0.0,0.0,False,3
False,17691.34,10086.38,14679.92,24.0,16.0,0.0,0.0,1.0,False,5
